"","log_EmissionsPerCapita.Ideology","log_EmissionsPerCapita.IdeologyLag1","log_EmissionsPerCapita.IdeologyLag2","log_CarbonIntensity.Ideology","log_CarbonIntensity.IdeologyLag1","log_CarbonIntensity.IdeologyLag2","log_EnergyIntensity.Ideology","log_EnergyIntensity.IdeologyLag1","log_EnergyIntensity.IdeologyLag2","Score.Ideology","Score.IdeologyLag1","Score.IdeologyLag2","CI_Score.Ideology","CI_Score.IdeologyLag1","CI_Score.IdeologyLag2","EE_Score.Ideology","EE_Score.IdeologyLag1","EE_Score.IdeologyLag2"
"11",-0.00646649229489365,-0.00237794289735345,-0.00418896111532317,0.00621689840379374,0.00686884823110911,0.00178682688229448,-0.000998154716923689,-0.00924572980978798,0.00803909753945854,-0.0113644945531747,-0.00835391480699919,-0.00443214457506665,0.0477983030592322,-0.043821235889147,-0.0043396547642656,0.039257866530621,0.0459785420310429,-0.000170644024292209
"12",0.000348203371909109,-0.00309932969705377,0.00177783691125941,-0.00405035963136413,-0.00493595647547485,0.000807816774691312,-0.00271851471758487,0.000973251815860985,0.00750806772029379,0.0129262230472831,-0.0116416008617968,0.0198452617724826,0.00503968821672558,0.0134763150414452,0.00703463354744149,0.0291950975028494,-0.00842110386981977,0.0141099498263158
"13",-0.00441412695547597,-0.00357234115120652,0.00932579346262589,-0.00219324997140628,-0.000270622064764105,-0.00128652418183933,-0.00202615510153348,-0.00037365562610231,-0.00896662443416885,-0.00488291979353776,0.00121517213567617,0.0468478222153476,0.0195342235995991,-0.00807044079274244,0.0246146384829074,-0.0413932225420681,-0.0497832087657819,-0.0228431883963301
"14",0.00567259126027787,-0.00216688371014601,-0.0119805036298807,0.000236021967413898,0.00107762549832924,0.0000730290625078553,-0.000273212934855019,0.0113125199310154,0.00782250848879353,0.0189550001479726,0.0156979484539443,0.0128326310900649,-0.0133278260393163,0.000992338222811804,-0.0101611769741741,0.0287601155002872,-0.0361185274998268,0.0208362539899716
"15",0.00619754267739405,-0.0079831241205423,0.00429084591756145,0.00426484571264641,-0.00137068511695761,-0.00375620590194166,-0.00712353019209709,-0.0000951368445490276,-0.00813514905837622,0.00980203324275472,-0.016766731358357,-0.0014832930631399,-0.0121983370924274,0.0218915820824613,-0.0108755485578203,-0.0377408554247979,0.00823776579601545,0.0716128641789965
"16",0.000161381150875984,-0.00644673775648608,0.00277580056178766,0.000932624030494133,0.00303963843078108,-0.0136568126093136,0.00769457562811391,0.00972979705424991,-0.00825891326170704,-0.000499940106445974,0.00572551475315879,0.0242783611783351,-0.0143756615913895,-0.00856153370863937,0.0178201173607113,-0.0384285611362652,-0.0128661740493887,0.0413406863965977
"17",-0.00357263292383229,-0.00883060388905967,0.00324118860710732,0.00714714704607098,0.008567600897667,0.000586418563624813,-0.00240211554006372,-0.0056904998112,0.000109319304942003,-0.0013093341869799,-0.00119866130425978,0.0126497795870411,0.000265910927743587,0.000894333056644429,0.0172158409739601,0.0166993181940989,0.00798800613785161,0.0125665403563878
"18",-0.00417139163533594,-0.0014014026949878,-0.0000444599051517013,-0.0077429163213471,-0.00319487276283415,-0.00101625026358966,0.0063443176839748,0.00363313125973687,0.00312465614998936,0.00165152283554729,-0.0129160232590894,-0.00798190896015974,-0.00188771474352667,0.0151744635115248,-0.041438504177716,0.0417707722834501,-0.07081840741506,0.00179373955590847
"19",0.0207418142196512,0.0134594977226381,0.0114395344404005,-0.00513046975910044,-0.00147087190277808,0.000890744025864397,0.00334954095831919,0.00304747153870157,-0.00170635971346555,0.0134348110372416,-0.0107226342188692,0.0221634928307142,0.0122455965991743,-0.00632850501761223,0.0248957054885408,-0.00868333229322821,-0.00280478155219716,-0.0358900636922002
"20",-0.00961594105895873,-0.0110330924252866,-0.00567765247202645,0.00435944678070855,0.00652348538139576,0.00561658141818268,0.000101285165391485,-0.0015454233816979,-0.000390589548148497,-0.00275178354928372,0.0258845886186103,-0.00968245687433907,0.00747197182441904,0.0452512718932544,0.0190070675952759,-0.0383306439443179,-0.0115512916069588,0.0232327749731379
"21",-0.00497627900346716,0.00397154916349144,-0.0074659922565455,-0.00112156665794778,0.00423888525470029,-0.00167706040495502,-0.0111737013032548,0.0110052669820866,-0.00834285736332695,-0.000866628960939802,0.00589020261475943,-0.00461972690748088,0.0195674154375358,-0.000829321083004779,0.0165822272883611,-0.00452501609014188,0.0225352433448651,0.0752862407984149
"22",-0.000470060607283309,0.00151682365961644,0.00375163953140874,0.00165588250574565,-0.00372228180781581,-0.00248977148581823,-0.000946703218727044,-0.00183367400986092,0.00208165778004728,0.00466546012359012,-0.0155586083930575,-0.0108769961606759,-0.0401299155209386,0.0112412059579527,0.0236395628836506,-0.0235165318214516,-0.0245147485093772,0.0560094108500296
"23",-0.000380767963869202,0.00690972955498032,-0.0174355078326675,0.00176033594224905,0.00186951538633731,0.00268018797688073,0.00299797597392619,-0.00961288995962977,-0.0014624340559585,-0.0349036013430704,0.0126454088189595,-0.00267230896898122,-0.0355363459332419,-0.00670224674742785,-0.00939593110861132,-0.056775661486712,-0.0228322655606145,-0.00196855238967683
"24",-0.00264232001005429,0.00274620401389324,0.00205643053395687,-0.000769081082425573,-0.0104533616849406,-0.000244612790376362,-0.00738813080543713,0.00318931664517356,0.00791853517439513,-0.00136093002255143,-0.0095435872718422,-0.0341179547113151,0.0371799818183477,0.0373298514403653,-0.00829364265273741,-0.02293107132897,-0.0446645424994895,0.0189370854052663
"25",0.00278730544986507,0.00600492924120056,0.000713170590701027,0.00848383309608705,-0.00599541704647627,0.00228155406281258,-0.00224001855431898,-0.00572307914262667,-0.00423132606144852,0.0126021977780237,-0.00733903082831299,0.0359948728623302,-0.000372017926108124,0.0350046712060056,-0.00438581514466397,-0.013446324482973,0.028796295813661,0.0579025310231084
"26",0.0139204396440293,-0.00517027813894586,0.000418196442587821,-0.00928715690283363,0.000232755428653506,-0.00777391560017482,-0.00589338271152584,-0.00480723323182297,0.00183256597687445,-0.00120262028970508,0.0159861945281487,-0.0253075941619898,-0.00376105848833476,0.0408762803085655,0.0258989849754146,0.00127737847121446,-0.0137231406194129,0.0441652292226959
"27",-0.00125041109488021,0.00329626439491201,0.00732849568560449,0.00256176926232579,-0.0000129118357464015,0.00746853683794682,-0.00483170002102465,0.00352863378730846,-0.00656234582254411,0.0246391772972825,0.0071455770939621,0.0256502504721412,-0.00507935674525445,0.0101334552600677,-0.0324294502758291,-0.0300501108764112,-0.0543212967768481,0.0209454941884902
"28",0.00500721672909316,0.000532599028036969,-0.00522763179464262,-0.000738480982141788,0.00185850340810373,0.00072995689499838,0.000530869642013227,-0.0000214176388510375,0.00781106794499426,-0.0240943072680621,-0.0324956344622428,-0.018776297063164,-0.0321778804343883,-0.0353702460567614,0.0512828209625475,-0.0472255497631029,0.0632300161419739,-0.0348185555606616
"29",-0.00216973410579583,-0.00520542749485517,0.00479568230105308,0.00232608994583158,0.00454468156458125,-0.00133129505092825,0.00275571128340004,-0.00547729273491941,0.000219451915683722,-0.0189329878756444,-0.00761522791203517,0.00877728387081559,-0.00179314093654734,-0.0289860606764072,0.0268320937019077,-0.0381047563403046,0.0592546239424493,-0.0302831312420372
"30",-0.0119403232604134,0.00445663936060083,-0.000959866930704048,-0.0000678529878790724,0.000301617719158025,0.00350885430880078,0.00964187065884336,-0.000573667347523878,0.00574152350402341,-0.0310787297009664,-0.0521193324938865,0.0224269550430358,0.0129054830816366,-0.0154079571893042,0.00438989225685973,-0.0424034478370648,0.0389943538468681,0.00993477931931929
"31",0.00507795053665425,-0.00211447790809799,0.00436823567986436,-0.0027975243710951,0.000286429148150822,0.000299729721592669,0.000294905021706437,0.00322419181447077,0.00264659888481282,0.0112451860291208,-0.0186339398866733,-0.00123053711352135,0.011976724727092,0.00123742801123093,0.00173629413438129,0.00915362409102028,0.0213626916728863,-0.00477593600830266
"32",-0.00417166705767014,0.0109894840262344,-0.00714174609915005,-0.000302538924338954,-0.00342432256049862,0.00797509439300031,0.00162503327557758,0.00219445801525227,0.0030006702424388,0.00811087615027493,0.019520793193376,-0.0162352932991701,0.00233066341999208,0.0321248521526058,0.0396044066469849,0.000124438993731131,0.0147469007176389,0.0116843034880936
"33",0.00187936486183309,-0.00805164649518166,-0.00445797167133706,-0.00805971078304006,-0.00294673239073824,0.0064343348233497,0.0024847140432627,0.00237411806481132,-0.009539057963072,-0.00735045443011951,-0.00837012053302124,-0.025891604927385,-0.0160484281037941,-0.0123710916099942,-0.0145853761223243,-0.0360420324029989,-0.0168158270562336,-0.0190972999847242
"34",-0.00697036732553149,0.00730337276748871,0.00137496607298371,-0.00463124697557392,0.00204792861953005,0.00149354303604811,0.00536897241520114,-0.00558336339773766,-0.0115845544653431,0.0236516262945773,0.021956267770221,0.00933630325096977,0.0110219490183163,-0.024352257719254,-0.0212257385579844,-0.01479764478981,0.0349431500117851,-0.0149616623054566
"35",0.0116604466892453,0.00067615004975813,-0.00226394043754065,0.00493297074723586,-0.000214341958659279,-0.00712680834500785,-0.0106853934925833,0.00388124713579447,-0.0100446022410236,-0.00273008263703523,-0.00688910604533037,-0.00355006365354816,0.0248597356025961,-0.00195140570530984,-0.0243202281894331,-0.00679989573905233,-0.00628021988748424,0.0280165368203377
"36",-0.00716301992604712,0.01070296610871,0.0106286280777852,-0.000312654087260108,-0.0064200668290734,0.00579372341844558,-0.0037287683352044,0.00309094093010647,0.00159828769089728,-0.0278201436077098,0.0132820235019642,-0.017287755994943,0.00759541352387329,0.0238000953509052,-0.0081505747305107,-0.00937428616487689,0.0146305138307676,0.0429272002778143
"37",-0.00165829046303699,0.00583200284197775,-0.00976382788675984,-0.0010575246401252,-0.00482108818857067,0.00375966599851156,-0.00327282146214953,0.00772826791051112,0.00677419022102901,-0.0240013699769388,0.0015048118026501,-0.00746941068496355,-0.000140361754322254,-0.0588335230624288,0.0297740243592546,-0.0114098478791585,0.00379455879697476,0.0113424469463976
"38",-0.00615732937392455,-0.00872773284720134,0.000070137833287808,0.00730742410722976,0.000939183297073993,-0.00142972211764597,0.00523998894966381,-0.000558370613948634,-0.0009829229274704,0.0116540524834466,-0.0138981104187228,-0.0392608148892787,0.0186194038767894,0.0213761065072658,0.0207746890554024,0.0334608530562199,-0.0232398366249024,-0.0341612327706022
"39",0.0065088591765818,0.0150387404872388,-0.00358918405363737,-0.0114947496849049,-0.00796104020801305,-0.000773887268870576,0.00496573591455186,-0.0057649777506384,0.00361670839372936,-0.0207180005326582,-0.00297584848454337,-0.0167694848601743,0.0144120107526405,0.00925461556375647,0.00480119992942959,-0.00940204746909844,-0.0314049993706183,0.0249379212315214
"40",-0.0059716113048586,-0.00640227419654566,-0.00644811652258974,0.00210405581940314,-0.00480170591759655,-0.0067133955580851,0.000329536704993448,0.00074466983876436,0.0069725143306897,-0.0198140850916822,0.00939099256939623,-0.0121446306119755,0.0125293762242782,0.00988851279355943,-0.0137869897697863,0.0215009090519003,-0.0144477511710664,-0.0207211703653704
"41",-0.00479457972168452,-0.000237975603745093,0.00852837219413434,0.00317267695435778,0.00403796920989961,0.00957593118427364,-0.00809894201440341,-0.00367391176387123,0.00250393155938788,0.0284786793010858,0.00324445063544763,0.0118904702486068,-0.0182909822301853,-0.0549305298855385,-0.00871871829143529,0.0197073412456046,0.0273089276105461,0.0682890191521315
"42",0.00494060572993879,-0.00535471940847074,-0.000426454929711734,0.000119315625918048,0.00894627915285833,-0.00364704436900737,0.0124860476884454,0.00298212683770593,-0.00081878512860668,-0.000989693930292258,0.0123326787991571,-0.0029353622889431,0.0253395910423506,0.0193284584139471,-0.0191249218004316,-0.0179387469425971,-0.0586848217910388,0.00720846649533993
"43",-0.0068081175149711,0.00195971979925407,-0.00154475433519227,-0.00507311731821719,-0.00295014102672722,0.00301121420928693,0.0031176193480606,0.00597933604442507,-0.00734565880489244,-0.0104147710006547,-0.00439363284724582,-0.00550418727492007,-0.0316746317589515,0.00383981187228891,-0.0217522844943952,0.0131943488989462,-0.0562059482291695,0.0162302525929592
"44",0.0159344536109732,0.0000927198018166347,0.0131611818788503,0.000842363359681044,0.000332314699094836,-0.00471303140218363,0.00701264791901834,0.00350825807412388,-0.0024254154705421,0.0221604951841837,0.00484264576440564,-0.0567012026554261,-0.0312269214880531,0.0315905240011159,0.00391760757791896,-0.0256410600178322,0.00260443119687337,0.0222752804599623
"45",0.0114895983098904,0.00751623496415308,0.000807844361707193,0.0022198013318623,0.00950482693049581,-0.00382394433027772,-0.00360097189970895,-0.00062203860906281,0.00562872650202254,0.00413501044907144,0.0211569229073878,-0.00566628437003777,-0.0113026381289119,0.0283910499836989,0.0145601122407814,0.0770438810823835,-0.00956567496168532,0.00607972023383797
"46",0.000297367023091385,0.000243629818820707,0.00923181819853816,-0.00366558952558813,-0.00149286288976178,0.00176736129742224,-0.00229049633292646,0.00434895361466064,0.000498085006360675,-0.0118611878124856,0.0220053355541561,-0.0244805735667452,0.0426989183767968,-0.0224520658183404,0.002769485642658,-0.0109623382405014,0.0222749243509787,0.0058032649633243
"47",-0.0000812811332721709,-0.00926941841269473,-0.00021429179007073,0.00160107997005996,-0.00719186770469108,0.00121500280385606,-0.00399379621509301,0.00683123608434489,-0.00472065250368048,0.0163542424122332,0.00953641748738258,-0.0044858964078191,-0.0201341258965193,-0.0191514122909699,0.00160306305083394,-0.0370979943173751,-0.0249811316153041,0.00714795085380841
"48",-0.00252265625948053,0.00573343980210791,0.0038096570317124,-0.000873939126887603,-0.00945985609744723,0.00341852516758082,0.00234233361522675,0.00236580583973111,0.00211209364815286,0.0228396448273878,-0.0294027805679765,0.00660948389609613,-0.00606551098777886,-0.053625152017727,0.0088711234039296,-0.0746033199695783,0.0317043083764523,-0.00621332248237638
"49",0.000622727611790882,-0.0128711175086879,-0.00212832503390737,0.005526264910647,-0.00145528761465468,-0.0100540075337375,-0.00519130248029479,-0.00350940072353177,0.00920234948230613,-0.0128944918065972,0.0301813242525161,0.00837467910223218,0.0246476486138857,-0.00649514501543376,0.0276012776213019,0.0587275511100535,0.0151142033050979,-0.00306848104437676
"50",0.00500437453592472,0.00169941638443233,0.0097687186091936,-0.00538355491754299,-0.00388168507452408,-0.00720341713311412,-0.00260478635079815,-0.00646673808421898,-0.000712250178190344,0.0276691345987535,0.0141327037769473,0.00362779211443398,-0.0216059510228461,-0.0369061061887321,-0.0257775845753016,-0.00305944541969891,-0.0198089775025831,0.0232139025849033
"51",0.00164229406461926,0.00246667883637077,0.00295334560013176,0.00104345572984625,-0.00387753065045088,0.00149451332956879,-0.00179900994626984,0.00676068413639914,0.00562660573221654,0.0105146870197589,0.0522569072879971,-0.00984417963746017,-0.00893227927214706,-0.0296904488707652,0.0314493724936602,-0.0191637214157456,-0.0199066874094714,-0.000340461637455303
"52",0.00790116632875618,-0.00278316234392717,-0.00352356490702111,0.00517825505562936,0.00487342551428281,-0.00410974086226439,0.011357803353799,0.00339657929291166,-0.00487807435201038,0.0221143775054755,0.00520065979331741,0.045245720602231,0.0323691556337621,-0.0159485134389583,-0.00980578129469838,0.0328601383269228,0.0211674472908758,0.030810658953433
"53",-0.00366697469992256,-0.00980358086500495,-0.0102976533376224,0.00274016334025694,-0.00326009409857976,0.000567162203736895,-0.000110260607822273,-0.00854066777606426,0.00588537081847958,-0.00000322738091363612,-0.000338085428052543,-0.0144597994034554,0.0352128183797145,0.00588662856130805,-0.0157974511647257,-0.0619406230528805,-0.0392735433893878,0.113610007476331
"54",0.00212937956419523,-0.00107610820322237,0.00237253514827806,-0.0021237131328638,0.00170449944682928,0.00933093134586166,-0.00205053364017394,-0.000841113779524267,0.0029599894334806,-0.0250813041626036,0.0000190063603978797,-0.0125716899633388,-0.0175032661348458,0.0335950148958775,-0.00721808539325336,0.0245290126605009,0.0137430586288916,0.001511824783693
"55",0.000621715555932139,0.00164940468548071,0.00651862662443385,-0.00557812252752458,0.00877679068546169,-0.00186114003153863,0.000712925063142346,0.00136135403311938,-0.00415347206526754,0.00450947538253388,-0.0412841940338512,-0.0111436369989751,-0.0181997522382236,-0.0169396192905927,-0.0207418374432358,0.0095021771488682,0.0218920986578909,-0.0127878739185422
"56",-0.0150686531184972,0.0171627685758261,-0.00507005760610818,0.00200148559548177,-0.00443387563406843,0.00353662415047949,-0.00224619230695059,-0.00764991410336134,0.00971901801879481,0.0214218870201815,0.0219651645566133,0.00287078368737943,0.0547433764912168,-0.0293478632403897,0.00834132315510841,0.0387613169854624,-0.0129429401105286,-0.0322894479442868
"57",-0.00146180830025276,-0.0114953085436731,0.00898496321442662,-0.00132358154595345,-0.00520589332416656,-0.00362179477524111,0.000966083821140985,0.00510205024680525,0.00690350954510984,-0.00755352392547009,-0.00259672869168102,-0.0272592235278685,0.0181187114828762,0.0190535218699178,-0.0354021260841605,-0.00478154092978936,0.0872777043302724,-0.0625666779450355
"58",-0.00264082715882381,0.000727132426530545,0.00126420059248077,0.00220109808962825,-0.0015683566978448,-0.00645940789551332,0.00335752791801577,-0.0043949857922607,0.00509179734514458,-0.0146440092471942,-0.0159339834254313,-0.0118223458727824,-0.0261656764165283,0.0562248289700659,-0.036603467265134,0.00656374137837564,0.0328892915169278,-0.0230501526208208
"59",-0.00127987693211896,-0.0012099027829605,0.00321449158936292,0.00479403339273388,0.00498998491308156,0.00325717045884297,-0.00722926000651751,-0.00297133805806063,0.00543032151210652,-0.00889582019962279,-0.0189156432053679,0.0167180549077522,0.00327520977309242,0.0118463595136899,-0.0266399886601225,0.0569905206535984,-0.0107876236738712,-0.0434569107182337
"60",0.00466438170271524,0.00941550782872516,0.00488418977733835,-0.00517407085889156,-0.000749595134694031,-0.000330293149561861,-0.00678937490026092,0.00953028742968649,0.00131033453276996,0.0104378601842668,0.00331745399859616,-0.0218093390288915,0.00438451172117077,0.0199534266688934,-0.0317209851644293,-0.0302787855005926,0.0641116596144493,0.040690022968631
"61",-0.0130027365647156,-0.00315678145193522,-0.00580673785457477,0.00418265421959518,0.00523174940218935,-0.000611753207214987,0.00226041616820014,0.0053158655030311,0.00498531600876137,0.0229229897355617,-0.0187640315867924,-0.0464064558574842,0.0234327301031306,-0.00648759910489004,0.0147196596682193,0.061240550630141,0.0442306593360866,-0.0648426338036367
"62",-0.0132900371971421,-0.00044963448450127,-0.00846636564045956,0.000121176580548319,-0.00158702775952309,-0.00179187206629802,0.0036234599317353,-0.00349014396168291,-0.00944266490696903,0.0154695864721625,0.03655944360025,0.00845085625014936,0.0458631667423331,-0.0228438371720858,-0.00560893256884739,0.029657298398363,0.0164007342515282,0.028496618405179
"63",0.0117969214928215,-0.00266479147643512,-0.00828534987832287,-0.000678908488486988,0.0042569832818239,-0.00225558926187226,0.00533146829176515,-0.0000327548357099792,-0.00257910133296828,0.0169243793740055,-0.00243956309672159,-0.00597075795627927,0.0367838831932725,-0.00778224121451912,0.0141950357603119,0.0190206606496744,0.087839253851215,-0.0257239058518239
"64",0.0032615129561244,0.00790665248451169,0.00444451594656404,-0.00356255973463112,0.000938550318009395,0.00566153152864364,0.00162215368475814,-0.00361165159625802,0.00200627117185309,-0.00190038221755628,0.02173657369023,0.0105003872601985,-0.0174909952313545,0.0306648011870575,-0.0457827293795357,-0.0345218426709669,-0.0448530184463752,0.032913815659889
"65",0.00712041399446676,0.0013121421392072,0.000927850102977223,0.00235506748031594,-0.000641490617474415,0.00408703624426204,0.00302054940207154,0.00135615541155472,-0.00476479825443147,0.0103156849671116,-0.0174973992504503,-0.0048340442552607,0.0115858849577559,-0.0235513776843909,0.00553717331517335,-0.0311889078833974,0.0235978760561708,-0.0147198450437328
"66",0.0122832038048575,0.0118915625654393,-0.00482273301798674,0.000515464008900294,-0.000917851834036704,-0.00214148828655184,-0.0107272973944561,-0.00712530497228229,-0.00311999207456234,0.024372706945258,0.00215047999098041,0.0186167984212461,-0.0147110572832246,-0.0169773856528236,-0.0227934739357767,-0.0828301803684933,0.0212860034305352,-0.00659182699788666
"67",0.00523393713814456,0.0102175382119854,-0.000932843058579214,0.00183079105374152,-0.00713889981337489,-0.00274975744373983,-0.00284825668458,0.00405158537366603,-0.0102819296199017,-0.0101231036877148,0.00994717279686473,-0.0165265603385731,0.0688930876327506,0.0221268689606948,0.0220248091818152,-0.0260863821231888,0.0702308495372026,-0.0061168525169541
"68",-0.00380441394720897,-0.00551656883489241,-0.00160716702665272,0.00170142344377281,-0.00497556088929367,-0.00175232248441707,-0.00383193954272612,0.00266736992917102,0.0039972501826115,0.0243022536825062,-0.00564253477788373,-0.00391941544919364,-0.00111797537773802,-0.0262836119945895,-0.0291695725094487,0.0230026751689404,0.0740552140756882,-0.0203487763516741
"69",0.0109729975414717,0.000808686966740231,-0.0109138488084022,0.00220654427242115,-0.00194399164881795,-0.00216418104197779,-0.00135126426178899,-0.00378111464088638,0.00447651491380242,0.0250147803190995,-0.019042432992606,0.000532505726205263,0.0134455244345026,0.0221174235759834,-0.00139261604876094,0.00131251752920072,0.0313972789689215,0.131323044552183
"70",-0.00727151855787614,0.000816092614752227,0.00218062833013842,-0.00187755820544175,-0.000835727816642514,0.00213250618925259,0.00712984383857359,-0.00439433760421674,0.0015204746986342,-0.00299029649458862,-0.000441143611467913,0.0434444636919473,-0.000987251299910467,-0.00921114663398698,0.0167384871844215,-0.0388927278110197,0.0164718920094876,0.00891868165386223
"71",0.00601724055013598,-0.00629366528079098,0.000463224750943605,0.00153841798047233,0.0035521271500295,-0.00667930854210525,0.00427089422620869,-0.00546128691734249,0.000866539295792535,-0.0190908235964336,-0.00190070950541458,0.04199349975423,0.0178808964940008,0.0295873580542568,-0.00351860709864258,-0.0071187569156435,0.0206024883545803,-0.0303870694373016
"72",0.00703726591482359,-0.00148571108789099,0.00776487412217063,-0.000466160842342294,-0.00539698363062878,-0.00513826155248221,0.00431738257424545,0.00138027643648517,0.00577557017005775,-0.0348210233153716,0.00926210034787075,-0.0468243857473245,-0.00266579202270194,0.00786371227847734,0.0243455284153894,-0.0109027508900406,-0.0339355411827236,-0.0477973330640705
"73",-0.0132038377314807,-0.000815661385430767,0.0106412236161,0.0025040600575385,-0.0012254801438222,0.00363429284599526,0.000544575046891697,-0.00766200007049688,0.00109001702817037,0.00953257204808658,0.0403067359901387,-0.0116581876467484,0.00163175748436281,0.0478858497311083,0.0202424894834781,0.0010090294123472,0.0551117868910183,0.00574034358284936
"74",0.00475253634971661,0.00703328010642762,0.00263890247183761,-0.00354532178513883,0.00309432137772126,-0.00505181364381504,0.00154944799668262,-0.00289560899576518,-0.00529987523004391,-0.0321690819324318,-0.0271594001763349,0.0375318233225249,0.029577535968877,0.0210416570323225,0.0400699232113115,-0.0679108048867349,-0.0976670883233222,0.0710117429834053
"75",0.00753082883048338,-0.0136624770423577,0.00607419896605328,-0.00489472691865687,0.00293962805917023,-0.0123301511127413,-0.00184073275771687,-0.0115675748823767,0.00381931038561693,0.00254582607888951,0.0257159137989408,-0.0209116180864199,-0.0271681529568801,-0.0231438401652969,-0.000984088135572555,-0.0204777501178776,-0.0054617483242618,-0.0454389158284965
"76",0.00262617725091819,0.0180755964351423,0.00283255803207032,0.0057706392401272,-0.000176885804012719,0.0049250481550228,0.00972764292309126,-0.0000877745482837089,0.0041232154178134,-0.0191324419433005,0.0266423090142062,0.0241179988309169,0.0401574315128022,0.0147993048107246,-0.013502080608614,-0.0160271730263593,0.0148009782139095,-0.0456938163774472
"77",-0.00266946927487965,-0.00356809259607494,0.000888495751485974,0.00334511478402372,0.0101161927101183,-0.00762997814646109,0.0029164689543043,0.00319573202151951,-0.00202689411070654,-0.00962594788165607,-0.00176997434174532,0.00207388089324968,-0.00734216902924257,0.0113819007164671,0.030156667258227,-0.0613531927161863,-0.0404566765045383,-0.00968416719518812
