"","DV","Trimmed","Observations","term","estimate","std.error","statistic","p.value","Model_Formula","Data_Used"
"20","log_EnergyIntensity",FALSE,1150,"Reps",0.00233369850193187,0.0323906142086669,0.0720486029347179,0.942577175553651,"log_EnergyIntensity ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"21","log_EnergyIntensity",FALSE,1150,"factor_UnifiedRep1",0.0171324207353509,0.0111931624933086,1.53061485041362,0.126170769477416,"log_EnergyIntensity ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"22","log_EnergyIntensity",FALSE,1150,"DemsLag1",0.044579855785246,0.0321045173141137,1.38858514361304,0.165258847276294,"log_EnergyIntensity ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1150 x 57"
"23","log_EnergyIntensity",FALSE,1150,"RepsLag1",0.00542962642794679,0.0322232191789458,0.168500434354319,0.866222651283798,"log_EnergyIntensity ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1150 x 57"
"24","log_EnergyIntensity",FALSE,1150,"factor_UnifiedRepLag11",0.0175115800272909,0.0156936574748,1.11583804192299,0.264751468716346,"log_EnergyIntensity ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1150 x 57"
"25","log_EnergyIntensity",FALSE,1150,"DemsLag2",0.0490256445915774,0.0326232272819535,1.50278340545104,0.133202621092537,"log_EnergyIntensity ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1150 x 57"
"26","log_EnergyIntensity",FALSE,1150,"RepsLag2",-0.00282740817457256,0.0416958326859547,-0.0678103300123079,0.945949832555414,"log_EnergyIntensity ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1150 x 57"
"27","log_EnergyIntensity",FALSE,1150,"factor_UnifiedRepLag21",0.0145636808783527,0.0154177740546195,0.944603340713054,0.345083808026905,"log_EnergyIntensity ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1150 x 57"
"28","RPS",FALSE,1150,"Dems",7.83087116153357,3.21265971019622,2.43750408319942,0.0149570474340674,"RPS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","1150 x 57"
"29","RPS",FALSE,1150,"Reps",4.5265129160905,4.47001608119738,1.01263906748138,0.311469946237547,"RPS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","1150 x 57"
"30","RPS",FALSE,1150,"factor_UnifiedRep1",-2.94990906610449,1.08264089416343,-2.72473456527238,0.00654410659076241,"RPS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","1150 x 57"
"31","RPS",FALSE,1150,"DemsLag1",7.65237726321422,3.16035496743662,2.42136637879672,0.015634204702966,"RPS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"32","RPS",FALSE,1150,"RepsLag1",4.89931970187772,4.7694588572846,1.02722758461262,0.304554481592339,"RPS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"33","RPS",FALSE,1150,"factor_UnifiedRepLag11",-2.95897426232553,1.24468064905877,-2.37729594700706,0.0176218865940048,"RPS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"34","RPS",FALSE,1150,"DemsLag2",7.97431370114663,3.78701343864531,2.10569986886532,0.0354731844336525,"RPS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"35","RPS",FALSE,1150,"RepsLag2",5.72636015707034,6.20323648774537,0.923124592844863,0.356159525414702,"RPS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"36","RPS",FALSE,1150,"factor_UnifiedRepLag21",-2.74291114873043,1.42414729441728,-1.92600242930122,0.054380391316209,"RPS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"37","EERS",FALSE,1150,"Dems",0.754502538584076,0.699279986453809,1.07897058860545,0.280878209911384,"EERS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","1150 x 57"
"38","EERS",FALSE,1150,"Reps",0.410401126440092,0.630941797949796,0.650457978491302,0.515555721244104,"EERS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","1150 x 57"
"39","EERS",FALSE,1150,"factor_UnifiedRep1",-0.19222368211112,0.115920313628984,-1.65823983815601,0.0976034061165519,"EERS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","1150 x 57"
"40","EERS",FALSE,1150,"DemsLag1",0.692768392144925,0.765998630640077,0.904398995551781,0.366016336344914,"EERS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"41","EERS",FALSE,1150,"RepsLag1",0.387989829485839,0.715405852547044,0.54233527459202,0.587716515542367,"EERS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"42","EERS",FALSE,1150,"factor_UnifiedRepLag11",-0.198361110027862,0.117384889184833,-1.68983513470396,0.0913921398731016,"EERS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"43","EERS",FALSE,1150,"DemsLag2",0.628878456511769,0.81996025554027,0.766962120740111,0.443297234571663,"EERS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"44","EERS",FALSE,1150,"RepsLag2",0.419808151511452,0.740164909006947,0.567181916357928,0.570726443729796,"EERS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"45","EERS",FALSE,1150,"factor_UnifiedRepLag21",-0.204981998877157,0.108260429316254,-1.89341572143923,0.0586104743980395,"EERS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"46","GasTax",FALSE,1150,"Dems",0.0514269865578665,0.0121532333624909,4.23154768973565,0.0000252754954566898,"GasTax ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"47","GasTax",FALSE,1150,"Reps",-0.0442657800027437,0.0224427367694556,-1.97238779109102,0.0488322566133094,"GasTax ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"48","GasTax",FALSE,1150,"factor_UnifiedRep1",0.000252315035974613,0.00529986587098144,0.0476078153894655,0.962038023462441,"GasTax ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"49","GasTax",FALSE,1150,"DemsLag1",0.0420062366214404,0.0144891718920841,2.89914682041904,0.00382127965023065,"GasTax ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"50","GasTax",FALSE,1150,"RepsLag1",-0.0556725560594653,0.0201773320942992,-2.75916339183389,0.00589776682739097,"GasTax ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"51","GasTax",FALSE,1150,"factor_UnifiedRepLag11",-0.00157934027710719,0.00567724434181918,-0.278187828815752,0.780924064923151,"GasTax ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"52","GasTax",FALSE,1150,"DemsLag2",0.0334769739486228,0.010414226373092,3.21454256411399,0.00134736744609802,"GasTax ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"53","GasTax",FALSE,1150,"RepsLag2",-0.073257977045403,0.0288318383730266,-2.54087082820009,0.0112043312430252,"GasTax ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"54","GasTax",FALSE,1150,"factor_UnifiedRepLag21",-0.00234279839566004,0.0048868928139348,-0.479404497880459,0.631753260272901,"GasTax ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1150 x 57"
"55","log_EmissionsPerCapita",TRUE,1025,"Dems",0.0283192110690402,0.0231755356204709,1.22194418859627,0.222031843271217,"log_EmissionsPerCapita ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1025 x 7"
"56","log_EmissionsPerCapita",TRUE,1025,"Reps",0.101490953433617,0.0287261790647225,3.53304744097534,0.000430574518933592,"log_EmissionsPerCapita ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1025 x 7"
"57","log_EmissionsPerCapita",TRUE,1025,"factor_UnifiedRep1",-0.00763388657145628,0.00560653249861136,-1.36160569359886,0.173645175504653,"log_EmissionsPerCapita ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1025 x 7"
"58","log_EmissionsPerCapita",TRUE,1028,"DemsLag1",0.0276319126196884,0.0238958714524791,1.15634672184436,0.247829153552413,"log_EmissionsPerCapita ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1028 x 7"
"59","log_EmissionsPerCapita",TRUE,1028,"RepsLag1",0.104164638379844,0.0245432133361295,4.2441320520368,0.0000240885779762071,"log_EmissionsPerCapita ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1028 x 7"
"60","log_EmissionsPerCapita",TRUE,1028,"factor_UnifiedRepLag11",-0.0108602449213029,0.00554279178326009,-1.95934564132503,0.0503635241143178,"log_EmissionsPerCapita ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1028 x 7"
"61","log_EmissionsPerCapita",TRUE,1025,"DemsLag2",0.0339622800852034,0.0252335106525509,1.34591973954168,0.178649498092082,"log_EmissionsPerCapita ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1025 x 7"
"62","log_EmissionsPerCapita",TRUE,1025,"RepsLag2",0.0859654949065767,0.0279247578478269,3.0784687686474,0.00214040764466774,"log_EmissionsPerCapita ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1025 x 7"
"63","log_EmissionsPerCapita",TRUE,1025,"factor_UnifiedRepLag21",-0.0115695129175662,0.00556458943414234,-2.07913145336111,0.0378730670218626,"log_EmissionsPerCapita ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1025 x 7"
"64","log_CarbonIntensity",TRUE,1045,"Dems",-0.0549885108099204,0.0123309184225143,-4.4594010702009,0.0000091793125228835,"log_CarbonIntensity ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1045 x 7"
"65","log_CarbonIntensity",TRUE,1045,"Reps",0.0291530757671221,0.0190177755391206,1.53293826121529,0.125617136758402,"log_CarbonIntensity ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1045 x 7"
"66","log_CarbonIntensity",TRUE,1045,"factor_UnifiedRep1",0.0082513969141621,0.00346530679368015,2.38114470245768,0.0174510751512177,"log_CarbonIntensity ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1045 x 7"
"67","log_CarbonIntensity",TRUE,1051,"DemsLag1",-0.0694050931714116,0.0126047663182427,-5.50625782494379,0.0000000468670418385759,"log_CarbonIntensity ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1051 x 7"
"68","log_CarbonIntensity",TRUE,1051,"RepsLag1",0.0265312208323043,0.0184027695460153,1.44169717313278,0.149708598299885,"log_CarbonIntensity ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1051 x 7"
"69","log_CarbonIntensity",TRUE,1051,"factor_UnifiedRepLag11",0.00302588896324462,0.00360911066508398,0.838402931924008,0.402009721560152,"log_CarbonIntensity ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1051 x 7"
"70","log_CarbonIntensity",TRUE,1039,"DemsLag2",-0.0765022064979328,0.012822801153272,-5.96610721662884,0.00000000340903194958198,"log_CarbonIntensity ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1039 x 7"
"71","log_CarbonIntensity",TRUE,1039,"RepsLag2",0.0289833013072394,0.0170937748832358,1.69554715124182,0.0902945820636646,"log_CarbonIntensity ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1039 x 7"
"72","log_CarbonIntensity",TRUE,1039,"factor_UnifiedRepLag21",0.00120369916312866,0.00344665649123299,0.349236765018627,0.726987837627917,"log_CarbonIntensity ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1039 x 7"
"73","log_EnergyIntensity",TRUE,1041,"Dems",0.0522051454196946,0.0159774967757393,3.26741705239863,0.00112358421806405,"log_EnergyIntensity ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1041 x 7"
"74","log_EnergyIntensity",TRUE,1041,"Reps",0.00863437086325626,0.0215129759024653,0.4013564140267,0.688246502021558,"log_EnergyIntensity ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1041 x 7"
"75","log_EnergyIntensity",TRUE,1041,"factor_UnifiedRep1",0.00770122748742911,0.00578534028126069,1.33116240584399,0.183449648706583,"log_EnergyIntensity ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1041 x 7"
"76","log_EnergyIntensity",TRUE,1042,"DemsLag1",0.0498674503276542,0.0158663724817417,3.14296480717563,0.00172339447330455,"log_EnergyIntensity ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1042 x 7"
"77","log_EnergyIntensity",TRUE,1042,"RepsLag1",0.0264973708975827,0.0227803771243416,1.16316647230872,0.245048911354395,"log_EnergyIntensity ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1042 x 7"
"78","log_EnergyIntensity",TRUE,1042,"factor_UnifiedRepLag11",0.00506289744841679,0.0058019158822172,0.872625103706606,0.383084075656713,"log_EnergyIntensity ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 +      log_GDPPerCapita + factor_State + factor_Year","1042 x 7"
"79","log_EnergyIntensity",TRUE,1043,"DemsLag2",0.0625970898754191,0.0162414308396105,3.85416103381446,0.000123785016056568,"log_EnergyIntensity ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1043 x 7"
"80","log_EnergyIntensity",TRUE,1043,"RepsLag2",0.0185711923051613,0.0244779489256752,0.758690704092519,0.448222285711454,"log_EnergyIntensity ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1043 x 7"
"81","log_EnergyIntensity",TRUE,1043,"factor_UnifiedRepLag21",0.00171518079170246,0.00552289080152854,0.310558519684612,0.75620312004997,"log_EnergyIntensity ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 +      log_GDPPerCapita + factor_State + factor_Year","1043 x 7"
"82","RPS",TRUE,1072,"Dems",8.9253075512478,1.1054053056064,8.07423983400515,0.00000000000000194591979074946,"RPS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","1072 x 7"
"83","RPS",TRUE,1072,"Reps",3.48859765234872,2.62077102099331,1.33113409161038,0.183449197194344,"RPS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","1072 x 7"
"84","RPS",TRUE,1072,"factor_UnifiedRep1",-2.88340150007471,0.363065855682191,-7.94181401238319,0.00000000000000535039654247001,"RPS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","1072 x 7"
"85","RPS",TRUE,1066,"DemsLag1",8.70542719586875,1.17604751056409,7.40227509320026,0.000000000000285475775941166,"RPS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1066 x 7"
"86","RPS",TRUE,1066,"RepsLag1",4.42232650362602,2.43756621283116,1.81423851395184,0.0699433029378613,"RPS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1066 x 7"
"87","RPS",TRUE,1066,"factor_UnifiedRepLag11",-2.98595959758585,0.33804226314428,-8.83309551241353,0.00000000000000000455075355466858,"RPS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1066 x 7"
"88","RPS",TRUE,1055,"DemsLag2",9.9000956084613,1.21786229953597,8.12907634322326,0.00000000000000129784657241416,"RPS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1055 x 7"
"89","RPS",TRUE,1055,"RepsLag2",5.62408128996937,1.87524823615512,2.99911296090624,0.00277608117799278,"RPS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1055 x 7"
"90","RPS",TRUE,1055,"factor_UnifiedRepLag21",-2.56738466396602,0.33237623843878,-7.72433275021525,0.000000000000027717455074186,"RPS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","1055 x 7"
"91","EERS",TRUE,962,"Dems",1.01263889946969,0.115538497176713,8.76451506826234,0.00000000000000000939175169398674,"EERS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","962 x 7"
"92","EERS",TRUE,962,"Reps",0.196525082313601,0.15634377537184,1.25700611902326,0.209081568160738,"EERS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","962 x 7"
"93","EERS",TRUE,962,"factor_UnifiedRep1",-0.149509052263953,0.0322893986191556,-4.63028296151844,0.00000419592663615971,"EERS ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita + factor_State +      factor_Year","962 x 7"
"94","EERS",TRUE,963,"DemsLag1",0.975375995878316,0.126748747286012,7.69535018501879,0.0000000000000374247684460563,"EERS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","963 x 7"
"95","EERS",TRUE,963,"RepsLag1",0.0270040716033695,0.161937555925186,0.166756077360122,0.867599857507692,"EERS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","963 x 7"
"96","EERS",TRUE,963,"factor_UnifiedRepLag11",-0.151477098612792,0.0324640533546134,-4.66599462975764,0.0000035430447873809,"EERS ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","963 x 7"
"97","EERS",TRUE,961,"DemsLag2",0.95785510157505,0.14306457882734,6.69526384117101,0.0000000000381346141777725,"EERS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","961 x 7"
"98","EERS",TRUE,961,"RepsLag2",0.0276807391942674,0.176367393794473,0.156949301107917,0.875320481243839,"EERS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","961 x 7"
"99","EERS",TRUE,961,"factor_UnifiedRepLag21",-0.164131558979987,0.0327139818949051,-5.01716848493914,0.000000633383681814851,"EERS ~ DemsLag2 + RepsLag2 + factor_UnifiedRepLag2 + log_GDPPerCapita +      factor_State + factor_Year","961 x 7"
"100","GasTax",TRUE,1044,"Dems",0.0516081444758493,0.00883498995673233,5.84133595268249,0.00000000706458115254807,"GasTax ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1044 x 7"
"101","GasTax",TRUE,1044,"Reps",-0.0345866332053788,0.0127303309267803,-2.71686835199392,0.00670772761054548,"GasTax ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1044 x 7"
"102","GasTax",TRUE,1044,"factor_UnifiedRep1",0.00114411303785182,0.00246128395736973,0.464843982924461,0.642147620869213,"GasTax ~ Dems + Reps + factor_UnifiedRep + log_GDPPerCapita +      factor_State + factor_Year","1044 x 7"
"103","GasTax",TRUE,1046,"DemsLag1",0.0486524226420738,0.00907219469685498,5.36280627431199,0.000000102432980833555,"GasTax ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1046 x 7"
"104","GasTax",TRUE,1046,"RepsLag1",-0.0459331002859103,0.0133546056606037,-3.43949506659068,0.000607585248719086,"GasTax ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1046 x 7"
"105","GasTax",TRUE,1046,"factor_UnifiedRepLag11",-0.000541804335232997,0.00242409190033438,-0.223508166154204,0.823187041365938,"GasTax ~ DemsLag1 + RepsLag1 + factor_UnifiedRepLag1 + log_GDPPerCapita +      factor_State + factor_Year","1046 x 7"
