"","State","Year","Chamber","CI","EI","Renewables","NatGas","FarmWages","MiningWages","Population","IncomePC","ManuUnion","CI_Lag1","EI_Lag1"
"AK-2010","AK","2010",2.34165339068653,4.06216566385787,2.46044317760963,0.0264764804503223,0.42141268975319,0.000848510877752306,0.0967406063270285,6.57088296233958,10.8105962583354,0.0276151670329734,4.06560209335645,2.43097830776244
"AK-2011","AK","2011",2.3200811406108,4.05871738457895,2.45014265735166,0.0257282696611465,0.425437408797543,0.000774990788049058,0.0984226317394211,6.58202513889283,10.8669480888867,0.108854404912082,4.06216566385787,2.46044317760963
"AK-2012","AK","2012",2.3200811406108,4.04830062372069,2.38139627341834,0.0278818022148958,0.438635573480106,0.000839591257754375,0.103043610586609,6.59441345974978,10.884441797736,0.049742091894814,4.05871738457895,2.45014265735166
"AK-2013","AK","2013",2.35251746174225,4.04305126783455,2.37861977927004,0.0312102131972614,0.442781934632576,0.000823407259270062,0.105659993064176,6.60394382460047,10.8638334466065,0.144100343973757,4.04830062372069,2.38139627341834
"AK-2014","AK","2014",2.35251746174225,4.04129534113228,2.39880395073459,0.0374545417583755,0.439633800076561,0.000817097764062885,0.111393294216943,6.60258789218934,10.9168686968416,0.16805358499625,4.04305126783455,2.37861977927004
"AK-2015","AK","2015",2.34425472816544,4.04480411666196,2.41591377830105,0.0381140681843689,0.434805601730889,0.000738547149103816,0.107247309451913,6.60394382460047,10.945776372818,0.0363319292473902,4.04129534113228,2.39880395073459
"AK-2016","AK","2016",2.3433910873863,4.03069453514564,2.39242579699384,0.0432792021930814,0.443036808983895,0.00080468264626479,0.0899087470515632,6.61069604471776,10.9247687316012,0.0129162252665462,4.04480411666196,2.41591377830105
"AK-2017","AK","2017",2.3336960880191,4.02713581252865,2.40514168131914,0.0398600863399307,0.452375341926234,0.000995825231627272,0.0819989507936121,6.60800062529609,10.9419782178629,0,4.03069453514564,2.39242579699384
"AK-2018","AK","2018",2.33005433498359,4.04480411666196,2.42745407503992,0.040538136701915,0.453040974998768,0.000898406400593366,0.0835096840250484,6.60258789218934,10.9852418741375,0.0834216081390724,4.02713581252865,2.40514168131914
"AK-2019","AK","2019",2.34396693077281,4.03600898520914,2.42745407503992,0.0382527188564244,0.449273834241473,0.000870414576601044,0.0854580098047064,6.59850902861452,11.0115384900154,0.0667236320429081,4.04480411666196,2.42745407503992
"AK-2020","AK","2020",2.34396693077281,4.02891675689965,2.53528285711307,0.039114388101872,0.459795146785833,0.000956203236230086,0.0806636494292625,6.59714570188665,11.033243147973,0.115112807100504,4.03600898520914,2.42745407503992
"AL-1998","AL","1998",2.30368448843735,4.04655389838575,2.5922651681085,0.147434609296301,0.158014949874842,0.00240137729380166,0.00907328622414316,8.39049553837028,10.027959280047,0.129272335704139,NA,NA
"AL-1999","AL","1999",2.31020598012541,4.05056681487621,2.57794151575519,0.132978535219126,0.15791054520969,0.00212327647333631,0.00820012413970112,8.39615486303918,10.0560369509964,0.152721087017664,4.04655389838575,2.5922651681085
"AL-2000","AL","2000",2.30612880661741,4.07295066953443,2.58926666511224,0.11844621725797,0.16209518498143,0.00224256821806152,0.00711762549918716,8.40110871239544,10.0965017388688,0.134530892957606,4.05056681487621,2.57794151575519
"AL-2001","AL","2001",2.30612880661741,4.06371351866858,2.494031557565,0.125005171675421,0.166500156838885,0.00286635829025884,0.0068993802104759,8.40469616018909,10.128469413124,0.146694379150803,4.07295066953443,2.58926666511224
"AL-2002","AL","2002",2.30612880661741,4.06044301054642,2.50307395374345,0.121670857790751,0.181443092894858,0.00268816043410713,0.00681586654041012,8.40737832540903,10.1531172290862,0.131905070879939,4.06371351866858,2.494031557565
"AL-2003","AL","2003",2.3004327784259,4.06044301054642,2.4706386779903,0.136113077442217,0.169408195873127,0.00216601225745739,0.0062878997444244,8.41249912030157,10.1924188443883,0.12751332029896,4.06044301054642,2.50307395374345
"AL-2004","AL","2004",2.30208496795236,4.04830062372069,2.45958884180371,0.13274933771734,0.173713203181931,0.00272604128594641,0.0061128943359109,8.41869794466714,10.2536161156048,0.112435429329788,4.06044301054642,2.4706386779903
"AL-2005","AL","2005",2.30218501297271,4.06216566385787,2.41591377830105,0.127114862034468,0.162060113547192,0.00229816472235195,0.00679977416851707,8.42726848388825,10.301592306238,0.114221144090023,4.04830062372069,2.45958884180371
"AL-2006","AL","2006",2.30218501297271,4.06560209335645,2.40964416528745,0.120540932111,0.176430111685811,0.00224862657682377,0.00658554477937392,8.44009614103127,10.3502225548425,0.0834216081390724,4.06216566385787,2.41591377830105
"AL-2007","AL","2007",2.29943012130074,4.07243972683405,2.40152504084895,0.104369032532496,0.187672351426966,0.00241000198541086,0.00652065118786895,8.44955654270043,10.3894875548665,0.0815799869924228,4.06560209335645,2.40964416528745
"AL-2008","AL","2008",2.29762280116423,4.03246915850401,2.37117788445966,0.11221293891417,0.187990321829134,0.00213155355129165,0.00699575604795098,8.45914025996762,10.4175379710577,0.0953101798043249,4.07243972683405,2.40152504084895
"AL-2009","AL","2009",2.31109874875925,3.95124371858143,2.29857707159651,0.141908187968139,0.230391139374856,0.00222923388909766,0.00689609556335476,8.4675826908629,10.3956500994716,0.128393214768399,4.03246915850401,2.37117788445966
"AL-2010","AL","2010",2.30518171884131,3.99083418585244,2.35232718488886,0.128437357446114,0.247129782570541,0.00226142038457895,0.00744647250653289,8.47345026846832,10.4296647358066,0.122217632724249,3.95124371858143,2.29857707159651
"AL-2011","AL","2011",2.3858226915641,3.958906591327,2.32434658477556,0.136331216307892,0.2760134737382,0.0018949153083406,0.00811241372539471,8.47637119689598,10.4598695459612,0.12751332029896,3.99083418585244,2.35232718488886
"AL-2012","AL","2012",2.38642059890628,3.91999117507732,2.30158459266046,0.13159093226536,0.306158960913298,0.00247470535460975,0.00804719805233836,8.47990660663022,10.479089169241,0.0907543632684641,3.958906591327,2.32434658477556
"AL-2013","AL","2013",2.38720193871392,3.89589362349826,2.31253542384721,0.1607215521987,0.28061622123552,0.00178154579583609,0.00753949513990604,8.48301573961465,10.4832700471411,0.129272335704139,3.91999117507732,2.30158459266046
"AL-2014","AL","2014",2.38683432543895,3.91601502669768,2.33795223683134,0.139245234939397,0.285729665038908,0.00146299762341869,0.00713450074085879,8.48549610467298,10.511321912742,0.113328685307003,3.89589362349826,2.31253542384721
"AL-2015","AL","2015",2.38990892116572,3.89182029811063,2.30458309565672,0.138319864707582,0.311879172941713,0.00192579401756603,0.00619477646205573,8.48776438072542,10.5505122574793,0.0741793981742515,3.91601502669768,2.33795223683134
"AL-2016","AL","2016",2.38990892116572,3.88567903008854,2.29253475714054,0.126588829099931,0.316143291470185,0.00152453773205036,0.00415498155852431,8.49023300983345,10.5639049084732,0.0639133257436529,3.89182029811063,2.30458309565672
"AL-2017","AL","2017",2.38990892116572,3.8458832029236,2.2690283094652,0.139531382739443,0.305862180571655,0.00148845323964804,0.00492573337261662,8.49249057877587,10.5960095377022,0.0544881852840698,3.88567903008854,2.29253475714054
"AL-2018","AL","2018",2.390000554997,3.85439389259151,2.27931646605469,0.143112695840069,0.332164920092976,0.00143532112358035,0.00541515357483008,8.49535649680706,10.6293439075058,0.0695260626486103,3.8458832029236,2.2690283094652
"AL-2019","AL","2019",2.38770718641087,3.81109708683819,2.24812890719799,0.144034377096034,0.328251835422137,0.00102728276665668,0.00518906600400652,8.4986218058308,10.6690484136051,0.0889262091944015,3.85439389259151,2.27931646605469
"AL-2020","AL","2020",2.38770718641087,3.77276093809464,2.22028985026722,0.154759190353312,0.328022189105255,0.00101942781563482,0.00464951467560729,8.52337405049132,10.7339371315322,0.0695260626486103,3.81109708683819,2.24812890719799
"AR-1998","AR","1998",2.30068328570445,4.00733318523247,2.54866361559075,0.10096436502577,0.224945593894584,0.0082945660357922,0.00425740031246317,7.87321705486274,9.96189796008255,0.0889262091944015,NA,NA
"AR-1999","AR","1999",2.29993157552848,4.02445843475793,2.51365606307399,0.0959217725435858,0.210316866120836,0.00799819414412544,0.00389063950087032,7.88306935130575,9.99159000075767,0.0971267107307228,4.00733318523247,2.54866361559075
"AR-2000","AR","2000",2.29993157552848,4.04287581384691,2.54160199346455,0.0909004794101549,0.202408381307214,0.00751361645488029,0.00381937113733661,7.89319886954461,10.0314849105995,0.0459289318883997,4.02445843475793,2.51365606307399
"AR-2001","AR","2001",2.30777161968135,4.03317812698461,2.50225528812261,0.0823005690828307,0.191689167143045,0.0078332343824165,0.00450270990367596,7.89803969076462,10.0791620666083,0.0870947068509337,4.04287581384691,2.54160199346455
"AR-2002","AR","2002",2.30777161968135,4.00003388275086,2.48740352998659,0.0927181440847666,0.200212047942286,0.00748520377806837,0.00412830825026793,7.90322680873073,10.0974082451734,0.0880108773227134,4.03317812698461,2.50225528812261
"AR-2003","AR","2003",2.30831862484181,4.01096295328305,2.42921774392741,0.0935481714431437,0.208064650293248,0.00732839541532088,0.00418467239785344,7.91022370709734,10.1489403907702,0.0834216081390724,4.00003388275086,2.48740352998659
"AR-2004","AR","2004",2.30831862484181,4.01818320125654,2.37304355664261,0.098462054680045,0.181986884258438,0.00749809773213767,0.00446211022081229,7.91935619066062,10.2044806390476,0.0806579030174545,4.01096295328305,2.42921774392741
"AR-2005","AR","2005",2.31668521737283,4.02356438016105,2.35517754311322,0.0961944407705914,0.177306081994436,0.00590638206239502,0.00488227141710495,7.93056585423396,10.2414943254398,0.0852598439508234,4.01818320125654,2.37304355664261
"AR-2006","AR","2006",2.31668521737283,4.01818320125654,2.32825283974262,0.0865505525610453,0.195900463531514,0.00540751761155545,0.00626119596060905,7.94520113241276,10.2879332934202,0.0815799869924228,4.02356438016105,2.35517754311322
"AR-2007","AR","2007",2.31169348535804,4.01096295328305,2.35042242240821,0.102425344384485,0.18513237791798,0.00539311262062408,0.0085837305364201,7.95472333449791,10.3429031000138,0.0732504617395927,4.01818320125654,2.32825283974262
"AR-2008","AR","2008",2.31169348535804,4.02535169073515,2.34372703632522,0.107749369749033,0.194543041711398,0.00580226551160487,0.0113514744748634,7.96380795323145,10.3783854353596,0.0834216081390724,4.01096295328305,2.35042242240821
"AR-2009","AR","2009",2.31119789609227,3.99083418585244,2.31352503303238,0.118410417595999,0.213722769098504,0.00500193309026847,0.0118628551885046,7.97143099776935,10.3549134290205,0.0685927914656117,4.02535169073515,2.34372703632522
"AR-2010","AR","2010",2.31174303077881,4.00369019395397,2.36930872503695,0.11581073771132,0.217829784976939,0.00531276362259181,0.012206795359922,7.98002359231065,10.3802805815579,0.0582689081239758,3.99083418585244,2.31352503303238
"AR-2011","AR","2011",2.32757034568795,4.01638302075239,2.3494686788929,0.112864232701679,0.227486676105995,0.00448991805854633,0.0130471012552204,7.986504938554,10.4393959566696,0.0601539228197471,4.00369019395397,2.36930872503695
"AR-2012","AR","2012",2.32757034568795,4.00551334851548,2.2935443483419,0.110264900289423,0.24644414453811,0.00550374264331794,0.0121679532132187,7.99057688174392,10.4992148293885,0.0285874568519125,4.01638302075239,2.3494686788929
"AR-2013","AR","2013",2.371597964281,4.05004430332552,2.30158459266046,0.112981766064502,0.231335333501731,0.00586512388639027,0.01062004577689,7.99294454731811,10.4991597117122,0.049742091894814,4.00551334851548,2.2935443483419
"AR-2014","AR","2014",2.37374228731037,4.0342406381524,2.30657711426358,0.110949010811767,0.21782992968719,0.00482413648681066,0.00949799294960905,7.99598047476376,10.5510618878013,0.0344014267173323,4.05004430332552,2.30158459266046
"AR-2015","AR","2015",2.39530100149379,3.97217692824789,2.24707238306379,0.114813513704778,0.246371560184799,0.00541538463951293,0.00789699589088579,7.99967857949945,10.5781142834587,0.0478373294141601,4.0342406381524,2.30657711426358
"AR-2016","AR","2016",2.39530100149379,3.98713047791495,2.2353763433006,0.114455140162092,0.261901744437482,0.00551498462943977,0.00509235952496789,8.00369733909437,10.6010997500552,0.0478373294141601,3.97217692824789,2.24707238306379
"AR-2017","AR","2017",2.40052816732401,4.01277290852829,2.22893855282575,0.108862660221138,0.262543680346743,0.00429626756263272,0.0044517547124484,8.00770001288403,10.6310844678253,0.0732504617395927,3.98713047791495,2.2353763433006
"AR-2018","AR","2018",2.400800140491,4.03246915850401,2.26592110862245,0.105889279420766,0.283921863215833,0.00432865650134827,0.00444696389841192,8.01035958891978,10.6696295859623,0.059211859631846,4.01277290852829,2.22893855282575
"AR-2019","AR","2019",2.40048283127051,3.97968165390196,2.23751309625033,0.113757679920689,0.291544294148883,0.0049844233264345,0.00419522682543108,8.01334318138667,10.6862697486674,0.0535407669280298,4.03246915850401,2.26592110862245
"AR-2020","AR","2020",2.40048283127051,3.91800507710569,2.17815501461587,0.108039341200903,0.28065195699594,0.00411001178639563,0.00382381167155501,8.01102337918644,10.7610256593141,0.0544881852840698,3.97968165390196,2.23751309625033
"AZ-1998","AZ","1998",2.33102676662535,3.96081316959758,1.9139771019523,0.0982487737758584,0.122045750798857,0.0045444796384624,0.0088746394659136,8.49351506406166,10.0912111586191,0.0411419433311752,NA,NA
"AZ-1999","AZ","1999",2.3265945454544,3.98452969621489,1.86717610851281,0.0865308476300812,0.122713090915622,0.00411218907783975,0.00780317598127673,8.52198170814803,10.1212566875129,0.0305292050348228,3.96081316959758,1.9139771019523
"AZ-2000","AZ","2000",2.3265945454544,4.01530135488165,1.85473426838944,0.0739215087027253,0.145144970884965,0.00423938373030589,0.00604248341922698,8.54888563814873,10.1762209481903,0.0506931143155182,3.98452969621489,1.86717610851281
"AZ-2001","AZ","2001",2.29490568165018,4.03264644775189,1.83896107071235,0.0666936344659816,0.167352966318345,0.00414125437184717,0.00568305084050332,8.57035473953047,10.2015901423158,0.0344014267173323,4.01530135488165,1.85473426838944
"AZ-2002","AZ","2002",2.30523158793495,4.01096295328305,1.80005827204275,0.0639007185005845,0.17504201951935,0.00462720869536916,0.00504940938645308,8.59341321732765,10.2155573130447,0.0158733491562902,4.03264644775189,1.83896107071235
"AZ-2003","AZ","2003",2.33238658423084,4.0342406381524,1.7561322915849,0.0603069443668683,0.185235907477659,0.00381262840846112,0.0047236549209234,8.61431990214696,10.2535808851093,0.0109399400383343,4.01096295328305,1.80005827204275
"AZ-2004","AZ","2004",2.33655164255732,4.03777421073371,1.74919985480926,0.0570659605722502,0.226084015127186,0.00371593695417969,0.00483503603234602,8.63976474380442,10.3140728633389,0.0392207131532813,4.0342406381524,1.7561322915849
"AZ-2005","AZ","2005",2.35872910361209,4.0517849478033,1.70474809223843,0.0619833800752502,0.205529108716757,0.00381613640980445,0.00482734528680699,8.67231482828354,10.3781677296658,0.0334347760862374,4.03777421073371,1.74919985480926
"AZ-2006","AZ","2006",2.35929618457809,4.06388535473739,1.69377906086785,0.0622036958075937,0.218989587611818,0.00327277795951419,0.00527560613811637,8.70433643848941,10.4475545100819,0.0372957847436969,4.0517849478033,1.70474809223843
"AZ-2007","AZ","2007",2.34420676768487,4.04655389838575,1.66581824587021,0.0631620099878185,0.237696476926309,0.00354933439335141,0.00618485766035578,8.72712991524317,10.4801570950374,0.0685927914656117,4.06388535473739,1.69377906086785
"AZ-2008","AZ","2008",2.34994566435388,4.02713581252865,1.65249740189455,0.0736323665300364,0.24665352122909,0.00326321222434096,0.00778286747765652,8.74512525946224,10.4797075810668,0.0421011760186353,4.04655389838575,1.66581824587021
"AZ-2009","AZ","2009",2.36193831869356,4.00914971615887,1.67896397508271,0.0674627796584264,0.241931186694683,0.00394352185831371,0.00656723037702347,8.7551071216339,10.4183151576814,0.0334347760862374,4.02713581252865,1.65249740189455
"AZ-2010","AZ","2010",2.36292732200021,4.02891675689965,1.70656462316482,0.0679436895990348,0.210596205676207,0.00347949588057716,0.00671276059284015,8.76514642163902,10.4274465546921,0.0198026272961797,4.00914971615887,1.67896397508271
"AZ-2011","AZ","2011",2.38287392422285,4.01457959375324,1.71199450075919,0.0838900381053013,0.181223388147499,0.00336009684900077,0.00753652835077895,8.77539495854551,10.4700505809866,0.0285874568519125,4.02891675689965,1.70656462316482
"AZ-2012","AZ","2012",2.37829535222852,4.00003388275086,1.67147330335355,0.0762509119118473,0.211067299655479,0.00371744302115016,0.00807235632773315,8.78813593986372,10.5004816981892,0.049742091894814,4.01457959375324,1.71199450075919
"AZ-2013","AZ","2013",2.37089773317613,4.01818320125654,1.6752256529721,0.0787877023928191,0.209447884117325,0.00402265301553715,0.00809185645414786,8.80011394676631,10.5153433294595,0.031498667059371,4.00003388275086,1.67147330335355
"AZ-2014","AZ","2014",2.36977634253437,3.9982007016692,1.66959183525385,0.0907618431294311,0.194448963925051,0.00373016255516833,0.00759818158814006,8.81477608854528,10.5511142177943,0.043059489460447,4.01818320125654,1.6752256529721
"AZ-2015","AZ","2015",2.37996271401539,3.96651119071222,1.66392609771817,0.0952000800127971,0.218997894901529,0.00299224384313955,0.0071043847078249,8.82951909478078,10.5925263050515,0.0392207131532813,3.9982007016692,1.66959183525385
"AZ-2016","AZ","2016",2.37699659050786,3.93573953204546,1.65441127807683,0.101162524736065,0.219675284657136,0.00329913008706793,0.00624238788345951,8.84577725518844,10.6242985370785,0.0217614917815127,3.96651119071222,1.66392609771817
"AZ-2017","AZ","2017",2.3823662279989,3.93769075217672,1.61740608208328,0.10705197731893,0.197941803050223,0.00314072689459925,0.00636897167998947,8.86049916761602,10.6737809422727,0.0129162252665462,3.93573953204546,1.65441127807683
"AZ-2018","AZ","2018",2.3823662279989,3.94158180766969,1.58719230348678,0.110271478473855,0.231181509032633,0.00294241118298301,0.00711142335524331,8.8768237631806,10.7201789191875,0.0158733491562902,3.93769075217672,1.61740608208328
"AZ-2019","AZ","2019",2.3787124533816,3.90801498403061,1.56444054650336,0.106430390679669,0.27118396191628,0.00199778352410452,0.00674312717694967,8.89453313579855,10.7725399155834,0.0285874568519125,3.94158180766969,1.58719230348678
"AZ-2020","AZ","2020",2.37727503862549,3.8416005411316,1.52605630349505,0.111502422437313,0.293447093921442,0.00280305289003749,0.0060529682069997,8.87905466204227,10.8615534245429,0.00995033085316809,3.90801498403061,1.56444054650336
"CA-1998","CA","1998",2.21637339617498,3.94739014926544,1.67147330335355,0.10198840815472,0.269902973808942,0.00735261238026604,0.00289382159992721,10.4038991379532,10.271631475578,0.0880108773227134,NA,NA
"CA-1999","CA","1999",2.19855702257,3.958906591327,1.60140574073684,0.0934782244616772,0.266204104484639,0.00756770403274845,0.00249052829788807,10.4192708666213,10.3264323305249,0.0815799869924228,3.94739014926544,1.67147330335355
"CA-2000","CA","2000",2.19855702257,3.96953691162875,1.53686721959926,0.0898060509536983,0.270951056590521,0.00686238383245317,0.00231244843138279,10.4337628001234,10.4095518592004,0.071389996086673,3.958906591327,1.60140574073684
"CA-2001","CA","2001",2.18244929175406,3.98898404656427,1.54329810992956,0.07482132097285,0.275711401505581,0.00673986690902266,0.00259963663837359,10.4481057220369,10.4316126733802,0.0825012215117438,3.96953691162875,1.53686721959926
"CA-2002","CA","2002",2.18244929175406,3.98527346716774,1.53039470509365,0.0824679362401588,0.255550963799641,0.0063142800106035,0.00238472290196118,10.4594394939182,10.4354972019692,0.0953101798043249,3.98898404656427,1.54329810992956
"CA-2003","CA","2003",2.17605768652229,3.97217692824789,1.47704872438835,0.0934270855160959,0.258687716960352,0.00605466640464609,0.00236829837505655,10.470305911002,10.4685456470758,0.0732504617395927,3.98527346716774,1.53039470509365
"CA-2004","CA","2004",2.17605768652229,3.98713047791495,1.49065437644413,0.0894545070830452,0.262108539075916,0.00623571528352277,0.00265833641813598,10.4793984229581,10.5178350026062,0.0657877405380032,3.97217692824789,1.47704872438835
"CA-2005","CA","2005",2.17560363123326,3.9740583963476,1.44220199305819,0.0957888074963441,0.248971208297388,0.00645960123516134,0.00265220026651393,10.4864849895951,10.5645504946232,0.0806579030174545,3.98713047791495,1.49065437644413
"CA-2006","CA","2006",2.17560363123326,3.9759363311718,1.41585316336144,0.103315882141229,0.253175450805994,0.0058867215188462,0.00294878845157605,10.4918573806988,10.6323396577168,0.0610950993598108,3.9740583963476,1.44220199305819
"CA-2007","CA","2007",2.17110873020566,3.9926809084456,1.39871688111845,0.0821678270838459,0.261379034529688,0.00515416850111531,0.0032022607337582,10.4981946602828,10.6705819780482,0.084341148433751,3.9759363311718,1.41585316336144
"CA-2008","CA","2008",2.17110873020566,3.98713047791495,1.36609165380237,0.080887548684776,0.267133640125465,0.0054943059880685,0.00366842037837123,10.5079128030353,10.6780073253118,0.0898407039997895,3.9926809084456,1.39871688111845
"CA-2009","CA","2009",2.16859645299073,3.98154906807676,1.35840915763035,0.0892777865864443,0.268324262055826,0.00628390137672356,0.0034218789389502,10.5176185816667,10.637296714815,0.0778865386570712,3.98713047791495,1.36609165380237
"CA-2010","CA","2010",2.16527514202944,3.95699637107088,1.3244189574018,0.103775800085726,0.265490152953007,0.00627148242221335,0.00392005949943884,10.5272846549613,10.6721595581823,0.0806579030174545,3.98154906807676,1.35840915763035
"CA-2011","CA","2011",2.15454901416664,3.92197333628131,1.31103187661934,0.117450391512418,0.252343743100838,0.00499815870880847,0.00401008399586051,10.5357163181267,10.7256653875766,0.0620353909194527,3.95699637107088,1.3244189574018
"CA-2012","CA","2012",2.1550706777055,3.96461545554732,1.25846098961001,0.104268534720639,0.285040857950895,0.00546168655449164,0.00419191949589557,10.543893021838,10.7746553875883,0.049742091894814,3.92197333628131,1.31103187661934
"CA-2013","CA","2013",2.15703895436271,3.94931879017184,1.24415459395877,0.112125109358825,0.283690420485493,0.00587123792293183,0.00404806943916023,10.5520034089505,10.7805383710727,0.0797349680188535,3.96461545554732,1.25846098961001
"CA-2014","CA","2014",2.16693717639776,3.94931879017184,1.19694818938897,0.114097029541001,0.279341926025889,0.00516467809070714,0.00399387026793314,10.5606707111625,10.8320822788664,0.0657877405380032,3.94931879017184,1.24415459395877
"CA-2015","CA","2015",2.1695107387687,3.94931879017184,1.16627093714192,0.113597073160348,0.27366603883842,0.00479606746421418,0.00338065185952926,10.5688523520836,10.8933446813672,0.0506931143155182,3.94931879017184,1.19694818938897
"CA-2016","CA","2016",2.1693964987503,3.92789635458444,1.15373158788919,0.13531846386781,0.256134867997236,0.00446749797460701,0.00266891624835948,10.5751301583086,10.9306575437499,0.0421011760186353,3.94931879017184,1.16627093714192
"CA-2017","CA","2017",2.1699104760895,3.90600493310258,1.12492959698548,0.15525241637827,0.246768490439784,0.00538805941535839,0.00204309916298012,10.5799462518098,10.9718811546202,0.0601539228197471,3.92789635458444,1.15373158788919
"CA-2018","CA","2018",2.16607784833938,3.92789635458444,1.09861228866811,0.142511401170993,0.245932054432942,0.00418657800255003,0.00201010795661089,10.5824597409148,11.0183668136681,0.0732504617395927,3.90600493310258,1.12492959698548
"CA-2019","CA","2019",2.17173581456905,3.90600493310258,1.06125650212434,0.160321549283152,0.247562215260769,0.00504530750890243,0.00191157084095704,10.5824850974916,11.069353423226,0.0695260626486103,3.92789635458444,1.09861228866811
"CA-2020","CA","2020",2.16853928236498,3.87743156065853,0.970778917158225,0.162557091881117,0.266205028023051,0.0051824765221731,0.00151724103753987,10.5841065825188,11.1571215701295,0.059211859631846,3.90600493310258,1.06125650212434
"CO-1998","CO","1998",2.33688989668604,4.24132675257075,1.77495235091167,0.0261609746464056,0.244998442220241,0.00428301593219098,0.0108618583730884,8.3228800217699,10.301457978882,0.0825012215117438,NA,NA
"CO-1999","CO","1999",2.34497385948583,4.25646341169854,1.7227665977411,0.0265051143752194,0.242439454974159,0.00385342101327089,0.0104553283515451,8.349011198176,10.3471151217386,0.0639133257436529,4.24132675257075,1.77495235091167
"CO-2000","CO","2000",2.3422384048707,4.24606371685794,1.70110510095992,0.0249101828360171,0.253534286389895,0.00393145958281307,0.0089019057035549,8.37262974022488,10.4303439933746,0.126632650933366,4.25646341169854,1.7227665977411
"CO-2001","CO","2001",2.31890125747898,4.2372898382072,1.7630170003624,0.0219999812179877,0.29174700505423,0.00390565193079936,0.010883166269662,8.39525152061099,10.4577174339094,0.0889262091944015,4.24606371685794,1.70110510095992
"CO-2002","CO","2002",2.30148448755001,4.24706564923976,1.76130026174335,0.0195402794069959,0.28815422180418,0.00455862225001512,0.00947591896976983,8.4096079807363,10.4459571816366,0.0998453349697161,4.2372898382072,1.7630170003624
"CO-2003","CO","2003",2.32003200659777,4.23555473077362,1.75267208052001,0.0207672476095503,0.276405779800957,0.00385217713986576,0.0097596302094865,8.41825644355621,10.4561362695558,0.0815799869924228,4.24706564923976,1.76130026174335
"CO-2004","CO","2004",2.34415880490397,4.23700086262362,1.75958057086382,0.0205783114448195,0.273759490218862,0.0038538215063573,0.012760306216497,8.42836197770962,10.4843894606853,0.0916671885258239,4.23555473077362,1.75267208052001
"CO-2005","CO","2005",2.24373701718484,4.23265617801961,1.74221902366792,0.024465231477555,0.287657171448504,0.00407994591221168,0.0141682562377258,8.44074401925283,10.5352645208962,0.0834216081390724,4.23700086262362,1.75958057086382
"CO-2006","CO","2006",2.233931449677,4.23265617801961,1.72988406550997,0.0286813681218691,0.274748041535774,0.00357591792861016,0.0163185403545923,8.4595640785796,10.5933543585459,0.084341148433751,4.23265617801961,1.74221902366792
